Date,AAPL,MSFT,GOOG,AMZN,TSLA,NVDA
2023-01-03,122.44313483328587,232.290495791577,88.41494591977562,84.20999908447266,104.63999938964844,14.082686318071687
2023-01-04,123.3405166774151,221.09669561336867,87.20325223631956,83.36000061035156,107.5199966430664,14.227551498075233
2023-01-05,123.02496279365805,216.98713353927943,85.97167266830384,83.06999969482422,107.16000366210938,14.134636761581584
2023-01-06,123.15315931135854,214.62899248610293,84.98839098512721,81.43000030517578,101.80999755859375,14.020746235509238
2023-01-09,128.08363280615177,221.53702478368263,87.977943358204,87.08000183105469,117.11000061035156,15.126698804998767
2023-01-10,126.33822308555574,222.43724039296023,86.11071627710662,87.29000091552734,114.91999816894531,15.45738770492271
2023-01-11,128.64568467754964,226.1358795554185,89.13005812040355,90.93000030517578,120.51000213623047,15.548301464922973
2023-01-12,129.6120828388038,228.53315774154953,89.95441262285705,93.5,117.0,15.477367579612611
2023-01-13,129.82898551497536,229.86388103095572,90.31197291916662,94.12000274658203,115.5999984741211,16.149735291057727
2023-01-17,132.26465833803292,231.9871717644744,90.22257954851013,95.7300033569336,125.0199966430664,16.883036974604146
2023-01-18,133.15213106325567,230.4509588691296,90.7787820725718,95.37999725341797,127.01000213623047,17.265680376384633
2023-01-19,131.90965456039046,225.71512062356072,90.75891772133187,92.86000061035156,124.30999755859375,16.715202010993732
2023-01-20,132.35338844252215,229.46267816024536,95.25812689297854,93.19999694824219,127.3499984741211,16.809112598985287
2023-01-23,135.98223278773898,234.49207780928063,98.0788157696066,95.86000061035156,134.27000427246094,17.80117024392621
2023-01-24,138.34883807200805,235.26510311269504,98.02915454493625,96.0,141.10000610351562,18.802223898332766
2023-01-25,136.87955949987148,225.9303617893343,94.61453835317467,91.5199966430664,138.07000732421875,18.562450300682567
2023-01-26,139.9265676340099,236.79147523449313,96.16193120623514,96.91999816894531,154.75999450683594,19.259791347875655
2023-01-27,141.09018721144076,241.5175322068459,98.29732591984958,99.52999877929688,161.1699981689453,19.38667365320494
2023-01-30,140.86336833761902,236.9871731308744,96.85717827788066,99.01000213623047,166.5,19.131912122534917
2023-01-31,140.30128406034757,237.72105544533972,97.12535084885097,101.13999938964844,162.77999877929688,18.93210531346682
2023-02-01,139.35465851027638,240.18680659624076,97.75105684092641,101.23999786376953,169.92999267578125,19.592480623653994
2023-02-02,146.10936405021556,251.71327646099442,105.81588236731011,108.87999725341797,182.61000061035156,20.680449757489193
2023-02-03,145.774125819744,251.5665000287539,102.59790378014966,102.5199966430664,183.69000244140625,20.769365304933352
2023-02-06,148.68308779153134,249.29643114757204,101.51530070653128,100.6500015258789,189.9199981689453,20.76637079932243
2023-02-07,148.54505515759215,254.48237043515354,102.84421329966486,98.08000183105469,189.5500030517578,21.13002316806091
2023-02-08,149.06768120571854,260.4804305117884,97.78582300200476,98.77999877929688,194.30999755859375,21.98721039632192
2023-02-09,148.32811173185976,257.14374763802573,93.22205645071823,97.56999969482422,204.77000427246094,22.099108610512882
2023-02-10,147.3694580195322,255.0498909814336,93.88749686415954,96.2300033569336,192.88999938964844,20.791345235745542
2023-02-13,149.04836048379,261.4001752133106,93.41076902222673,96.91000366210938,187.61000061035156,20.942197981441133
2023-02-14,148.98913264360064,263.4843809353684,92.02028633258648,97.5199966430664,189.44000244140625,21.34582260177609
2023-02-15,150.9840880773076,261.1034044657681,93.71865820674988,98.44999694824219,206.11000061035156,22.085120866486204
2023-02-16,151.44825113314346,256.90509753226513,94.32451322985784,98.0999984741211,201.83999633789062,21.906290319529802
2023-02-17,148.97921269983846,251.11756587840034,92.81483153234502,95.6500015258789,197.5,20.955191596640212
2023-02-21,146.56951728902385,246.79167019007645,91.37470661435745,94.2699966430664,197.22000122070312,20.598524711376086
2023-02-22,145.3350111943411,245.56551183733654,90.2523917422516,94.80000305175781,191.77999877929688,20.401715971932948
2023-02-23,145.41403945071286,245.70285158085764,89.39822627142979,93.66999816894531,196.3300018310547,23.003254689456554
2023-02-24,143.91285130614398,243.3682689978879,88.25603125459575,92.31999969482422,192.8000030517578,22.925328930554357
2023-02-27,145.62142919964901,244.63362779927607,89.00094998826033,93.13999938964844,201.25999450683594,23.431849045761055
2023-02-28,145.00908500057525,243.9862127176486,88.9115590728912,92.91999816894531,203.75,23.1840781263968
2023-03-01,143.2116672358624,241.10230963165003,89.2393110103965,91.58999633789062,198.52000427246094,22.48673838848165
2023-03-02,142.11542689154663,240.92575713440505,89.15985700522896,90.38999938964844,186.00999450683594,22.41081376086851
2023-03-03,145.5029160774519,246.5954987021246,92.03021673850138,92.66000366210938,192.8800048828125,23.108153041245387
2023-03-06,151.55688034550414,251.09795243692292,93.65906759446636,93.73999786376953,192.3000030517578,23.464817383551697
2023-03-07,149.25578289163562,248.5573565201222,93.20616470053571,92.77999877929688,186.10000610351562,23.222992119971778
2023-03-08,149.9470862905562,246.02658373584873,93.76335345004838,92.18000030517578,180.0,23.405855981241064
2023-03-09,148.36689137023913,246.78188980997717,91.72729272669056,92.18000030517578,172.50999450683594,23.364884429128946
