Date,AAPL,MSFT,GOOG,AMZN,TSLA,NVDA
2023-01-03,129.0795348207717,240.46078689316013,90.92775639198945,86.95999908447266,118.80000305175781,14.981836857108386
2023-01-04,126.87073149260826,227.85796113517154,90.61986641464313,86.9800033569336,114.58999633789062,14.838973059937851
2023-01-05,125.99309725880703,222.65252580322002,87.61045958011077,85.41999816894531,111.75,14.550244209091645
2023-01-06,128.47805571510713,220.90102036196717,87.86868155913513,86.4000015258789,114.38999938964844,14.995824302039097
2023-01-09,131.55468474878427,226.26307141609416,90.21265061112891,89.4800033569336,123.5199966430664,16.040834530369764
2023-01-10,129.43455432577363,226.33157576127422,88.8668567324073,90.19000244140625,122.76000213623047,15.946924699347406
2023-01-11,131.6532559460779,230.87170589795403,91.8216380363287,95.26000213623047,125.94999694824219,16.012862454530836
2023-01-12,132.39285762882386,234.73670029298546,91.99048219354599,97.19000244140625,124.12999725341797,16.621285642542368
2023-01-13,133.04364272167805,234.21810194476328,92.34804263733666,98.37000274658203,122.62999725341797,16.906020377978866
2023-01-17,135.38070076927318,235.72496209284455,92.33810731959731,98.88999938964844,131.6999969482422,17.71125435427093
2023-01-18,136.68234566241608,237.16331319071614,92.95190680596515,99.31999969482422,136.67999267578125,17.856121904906214
2023-01-19,134.35516079708475,230.4509617716894,93.75839602643875,95.44000244140625,129.99000549316406,17.180761576267606
2023-01-20,136.1005444209002,235.55860174293485,98.7442648281179,97.3499984741211,133.50999450683594,17.839139143537217
2023-01-23,141.32687064316994,239.8932766589855,100.71080575893171,97.77999877929688,145.3800048828125,19.226822372210076
2023-01-24,141.16906439218428,238.69955333391806,100.40290962876882,98.08999633789062,146.5,19.476587493158043
2023-01-25,140.44921115138996,238.06348707602424,97.05583236404428,97.23999786376953,146.41000366210938,19.351705025773278
2023-01-26,142.24389182095663,242.9656637907967,98.53568619089461,99.48999786376953,161.4199981689453,20.14695309854506
2023-01-27,145.18246711281154,244.4529638450001,100.88958698363005,103.48999786376953,180.67999267578125,20.608518165238692
2023-01-30,143.52581599866483,240.31400454491248,98.73333916952721,101.73999786376953,179.77000427246094,20.120976822256097
2023-01-31,142.33263284521934,242.61344191233738,99.23094455612757,103.3499984741211,174.3000030517578,19.668408839064604
2023-02-01,144.57108343034756,249.68781212878685,101.4954371374518,106.23999786376953,183.80999755859375,21.17198699825666
2023-02-02,149.0774978736836,258.9931497026044,108.080384719051,114.0,196.75,21.928268729004962
2023-02-03,155.19131670929613,258.51369428484844,107.28581698457972,108.77999877929688,199.0,21.724463687493483
2023-02-06,150.97083056548323,252.74066029817823,103.98837461479222,103.94999694824219,198.1699981689453,21.54963085392908
2023-02-07,153.07121860652774,262.985340807931,107.93140231057068,102.41000366210938,197.5,22.237976861670433
2023-02-08,152.4302620416696,270.8033838180028,102.87598940863623,102.66999816894531,203.0,22.856389422184375
