Date,AAPL,MSFT,GOOG,AMZN,TSLA,NVDA
2023-01-03,0.0,0.0,0.0,0.0,0.0,0.0
2023-01-04,0.010314508501631625,-0.04374334122405876,-0.011036676709844317,-0.007923564525679994,0.05124885285593783,0.030317971473817318
2023-01-05,-0.010604688595534428,-0.0296375089024703,-0.021869062202636624,-0.023725589118479662,-0.029039097760312105,-0.03281588149047154
2023-01-06,0.036794161819132754,0.011785219397270064,0.01601929280546943,0.035611152390083056,0.024651090365942707,0.04164045458557464
2023-01-09,0.00408893088929041,0.009736306347623236,0.007259622221168938,0.01486987397850048,0.059349011404278285,0.051753055811882165
2023-01-10,0.004456246074286296,0.007617250515803198,0.0049548943628010544,0.028731709234134817,-0.007681374256751861,0.01798063581548326
2023-01-11,0.02111223322079092,0.03023812142430482,0.03384141187277945,0.058083825879343465,0.036769060182475055,0.005782837087704218
2023-01-12,-0.0005990678282029593,0.011621506533624926,-0.0037936767391765214,0.0018929468094222024,0.0027592625752506095,0.03187296725329247
2023-01-13,0.010118809014787011,0.003018718407905574,0.009683452030046391,0.029915043601747016,-0.009388119582672827,0.023499646117181028
2023-01-17,0.008756537059951164,0.004681716788107915,-0.006896557432821138,-0.02109661268732821,0.07426473736900463,0.04751730087387829
2023-01-18,-0.005370021651513901,-0.018889203423104073,-0.004123277744502274,-0.006142675153973931,-0.020609982513142944,-0.01835911493943332
2023-01-19,0.00044369974402291845,-0.01645393325895761,0.023207768647956373,-0.01864654092151996,-0.012501946153228194,-0.03521904646806451
2023-01-20,0.01922071141672954,0.035743526881572896,0.057182262505856674,0.03810845093076898,0.0491468120625187,0.06406208221297138
2023-01-23,0.0235006634835766,0.009824448789140572,0.019439922199767645,0.002776315095798454,0.07742468874848996,0.07590083500090228
2023-01-24,0.010062859839215843,-0.0022260206494642,-0.019760873709891102,-0.012305137300550828,0.0009739087975544347,0.003751359647792052
2023-01-25,-0.004700713564367298,-0.005908342887096851,-0.024997309386485922,0.008928577793566816,0.003752820129427681,0.0030106428901854887
2023-01-26,0.014803258067176195,0.03071364995442738,0.02512129714829303,0.02099198301215366,0.10967259156647335,0.024789136675635204
2023-01-27,0.013684418148076638,0.0006452193434507425,0.015631322014560523,0.03043737760442866,0.11000180416824756,0.02843153465363235
2023-01-30,-0.020078221410873898,-0.021961644854832874,-0.027405426869461236,-0.01652968356145279,-0.06318150994943417,-0.05907195819346711
2023-01-31,0.009020902328294111,0.021012797823886764,0.01960193367830354,0.025658817736008643,0.03936155894904236,0.019570150916845108
2023-02-01,0.007900860941072452,0.019934570252213568,0.015620184335419784,0.019586971068148662,0.047280928205116535,0.07196603025678217
2023-02-02,0.03706245126140728,0.04688433583115592,0.0726611054361801,0.07379935352944922,0.03781489703913388,0.03657525049465371
2023-02-03,0.024400105923258586,-0.02362060076366701,-0.03290444614472099,-0.08431497620839845,0.009082654784473565,-0.028052809343895202
2023-02-06,-0.01792889157483013,-0.006115778774428593,-0.016631891870582227,-0.011703250716856073,0.025160537355481072,-0.0005211712709042304
2023-02-07,0.019244835137221195,0.04202216756247923,0.04416748169726126,-0.0006850625818668465,0.010525791279409002,0.0514009752976321
2023-02-08,-0.01765275095247809,-0.0031020988242052017,-0.07441699548467584,-0.02017429777965274,0.022763049555982517,0.0014430787240773402
2023-02-09,-0.0069115505683164935,-0.011660065555859078,-0.045399974635340734,-0.01809100582487666,0.029956849516678652,0.005944723750298531
2023-02-10,0.0024561247322028024,-0.001972226041002889,-0.006285380866688728,-0.006412838631079665,-0.05030873801899527,-0.04799212988762358
2023-02-13,0.018806696515675236,0.031242783652539963,0.0014759111317839135,0.019772567289289666,-0.011427700782035255,0.024594256976776085
2023-02-14,-0.0042247822357693865,0.0031330240274376475,-0.0005263111932781728,0.0016073541414833858,0.0750616556523096,0.054296310783467305
2023-02-15,0.01390343946773176,-0.007993107903977226,0.022643460535686444,0.014643999584324163,0.02384709913101113,-0.009011600436733658
2023-02-16,-0.010429439004363217,-0.02662241303507573,-0.013594225205346477,-0.02975486385196624,-0.05694553722096751,-0.033473813613132064
2023-02-17,-0.00754698167473189,-0.01560198056039297,-0.012424422049076456,-0.009679109147912035,0.031033480898909227,-0.027906484365034845
2023-02-21,-0.02667951313466277,-0.020886611969978874,-0.026852485887415067,-0.02695468312187932,-0.05251789433835996,-0.03427171686714181
2023-02-22,0.0028960126366919248,-0.004590976341560915,-0.002715891239174928,0.012793392483054111,0.017682553475729224,0.00479326070761088
2023-02-23,0.00329064060466866,0.01296179334309544,-0.007952216745058638,0.000313172345862478,0.006024129792842503,0.1402138095105805
2023-02-24,-0.018005500919577644,-0.021784301909187676,-0.018886692832650542,-0.024212061179431754,-0.025684180003413215,-0.015973655255806518
2023-02-27,0.008247759028993551,0.0037716469296065203,0.008394142103081759,0.0027807715104863906,0.0546017865369246,0.009232977837245748
