Date,AAPL,MSFT,GOOG,AMZN,TSLA,NVDA
2024-10-14,39882100,16653100,9981800,22614400,86291900,232347700
2024-10-15,64751400,18900200,14829300,32178900,62988800,377831000
2024-10-16,34082200,15508900,9968500,23456800,49632800,264879700
2024-10-17,32993800,14820000,15113400,25039400,50791800,306435900
2024-10-18,46431500,17145300,13091300,37417700,49611900,176090200
2024-10-21,36254500,14206100,11384000,24639400,47329000,264554500
2024-10-22,38846600,25482200,11958600,29650600,43268700,226311600
2024-10-23,52287000,19654400,12754300,31937100,80938900,285930000
2024-10-24,31109500,13581600,12764400,21647400,204491900,172354900
2024-10-25,38802300,16899100,14566400,29362100,161611900,205122100
2024-10-28,36087100,14882400,20858300,27930800,107653600,173586700
2024-10-29,35417200,17644100,28916100,35690200,80521800,157593600
2024-10-30,47070900,29749100,49698300,37707600,53993600,179418100
2024-10-31,64370100,53971000,32801900,75146800,66575300,270039600
2024-11-01,65276700,24230400,21752900,99687800,57544800,207127800
2024-11-04,44944500,19672300,16194000,38492100,68802400,187528200
2024-11-05,28111300,17626000,12518300,30564800,69282500,160537400
2024-11-06,54561100,26681800,27061500,72292200,165228700,242043900
2024-11-07,42137700,19901800,16730400,52878400,117309200,207323300
2024-11-08,38328800,16891400,15021500,36075800,204782800,175665800
2024-11-11,42005600,24503300,12503400,35456000,210521600,182325600
2024-11-12,40398300,19401200,14065800,38942900,155726000,198634700
2024-11-13,48566200,21502200,13969700,46212900,125405600,191903300
2024-11-14,44923900,30246900,17925800,42620300,120726100,194463300
2024-11-15,47923700,28247600,21708900,86591100,114440300,250132900
2024-11-18,44633700,24727000,18662800,36409900,126085600,221205300
2024-11-19,36211800,18133500,15392900,31197900,88852500,227834900
2024-11-20,35169600,19191700,15729800,32769000,66340700,309871700
2024-11-21,42108300,20780200,38839400,58800000,58011700,400946600
2024-11-22,38168300,24814600,24497000,31530800,89140700,236406200
2024-11-25,90152800,27691100,21395700,40685700,95890900,344941900
2024-11-26,45986200,23458900,14937500,41673700,62295900,190287700
2024-11-27,33498400,18332400,12433400,28061600,57896400,226370900
2024-11-29,28481400,16271900,9250700,24892400,37167600,141863200
2024-12-02,48137100,20207200,16593400,39523200,77986500,171682800
2024-12-03,38861000,18302000,15721500,32214800,58267200,164414000
2024-12-04,44383900,26009400,18239800,48745700,50810900,231224300
2024-12-05,40033900,21697800,16145500,41140200,81403600,172621200
2024-12-06,36870600,18821000,13319500,44178100,81455800,188505600
2024-12-09,44649200,19144400,19887800,46819400,96359200,189308600
2024-12-10,36914800,18469500,34317400,31199900,97563600,210020900
2024-12-11,45205800,19200200,41664500,35385800,104287600,184905200
2024-12-12,32777500,20834800,25197800,28204100,87752200,159211400
2024-12-13,33155300,20177800,18883200,28768100,89000200,231514900
2024-12-16,51694800,23598800,32248600,37552100,114083800,237951100
2024-12-17,51356400,22733500,24129500,35948100,131223000,259410300
2024-12-18,56774100,24444500,27638400,43281400,149340800,277444500
2024-12-19,60882300,22963700,26981200,39918700,118566100,209719200
2024-12-20,147495300,64263700,45319700,88279200,132216200,306528600
2024-12-23,40858800,19152500,15235900,28070000,72698100,176053500
2024-12-24,23234700,7164500,6809800,15007500,59551800,105157000
2024-12-26,27237100,8194200,7907900,16146700,76366400,116205600
2024-12-27,42355300,18117700,14693000,27367100,82666800,170582600
2024-12-30,35557500,13158700,12209500,28321200,64941000,167734700
2024-12-31,39480700,13246500,14355200,24819700,76825100,155659200
2025-01-02,55740700,16896500,17545200,33956600,109710700,198247200
2025-01-03,40244100,16662900,12875000,27515600,95423300,229322500
2025-01-06,45045600,20573600,19483300,31849800,85516500,265377400
2025-01-07,40856000,18139100,16966800,28084200,75699500,351782200
2025-01-08,37628900,15054600,14335300,25033300,73038800,227349900
2025-01-10,61710900,20201100,20753800,36811500,62287300,207602500
2025-01-13,49630700,17604800,13169100,27262700,67580500,204808900
2025-01-14,39435300,16935900,13651200,24711700,84565000,195590500
2025-01-15,39832000,19637800,12894900,31291300,81375500,185217300
2025-01-16,71759100,15300000,13449600,24757300,68335200,209235600
2025-01-17,68488300,26197500,22109100,42370100,94991400,201188800
2025-01-21,98070400,26085700,19005200,39951500,87320900,197749000
2025-01-22,64126500,27803800,15477400,41448200,60963300,237651400
2025-01-23,60234800,18389300,15170800,26404400,50690600,155915500
2025-01-24,54697900,15549500,12732400,25890700,56427100,234657600
2025-01-27,94863400,35647800,24970200,49428300,58125500,818830900
2025-01-28,75707600,23491700,15939200,41587200,48910700,579666400
2025-01-29,45486100,23581400,12287800,26091700,68033600,467120600
2025-01-30,55658300,54586300,14571500,32020700,98092900,392925500
2025-01-31,100959800,34161900,17060300,36110200,83283600,388161100
2025-02-03,73063300,25679100,16719500,37285900,93732100,371235700
2025-02-04,45067300,20532100,28285400,29713800,57072200,256550000
2025-02-05,39620300,16316700,43666400,38727300,57223300,262230800
2025-02-06,29925300,16309800,20816600,60897100,77918200,251483600
2025-02-07,39707200,22886800,29565700,77539300,70298300,228186300
2025-02-10,33115600,20817900,16606000,35419900,77514900,216989100
2025-02-11,53718400,18140600,13028100,23713700,118543400,178902400
2025-02-12,45243300,19121700,17632300,32285200,105382700,160278600
2025-02-13,53614100,23891700,12729300,31346500,89441500,197430000
2025-02-14,40896200,22758500,12714200,27031100,68277300,195479600
2025-02-18,48822500,21423100,19796000,42975100,51631700,219176600
2025-02-19,32204200,24114200,13120500,28566700,67094400,167536000
2025-02-20,32316900,23508700,12063800,30001700,45965400,143903600
2025-02-21,53197400,27524800,19520800,55323900,74058600,228217600
2025-02-24,51326400,26443700,18734000,42387600,76052300,251381100
2025-02-25,48013300,29387400,20832500,58958000,134228800,271428700
2025-02-26,44433600,19619000,23637200,39120600,100118300,322553800
2025-02-27,41153600,21127400,25930500,40548600,101748200,443175800
2025-02-28,56833400,32845700,30049800,51771700,115697000,389091100
2025-03-03,47184000,23007700,24122000,42948400,115551400,411381400
2025-03-04,53798100,29342900,30711400,60853100,126706600,398163300
2025-03-05,47227600,23433100,18848000,38610100,94042900,284337900
2025-03-06,45170400,23304600,19082400,49863800,98451600,321181900
2025-03-07,46273600,22034100,16395300,59802800,102369600,341755500
2025-03-10,72071200,32840100,28990700,62350900,189076900,366487400
2025-03-11,76137400,30380200,23705900,54002900,174896400,354865700
2025-03-12,62547500,24253600,19880100,43679300,142215700,323857500
2025-03-13,61368300,20473000,15206200,41270800,114813500,299033100
2025-03-14,60107600,19952800,18611100,38096700,100242300,277593500
2025-03-17,48073400,22474300,17839100,47341800,111900600,255501500
2025-03-18,42432400,19486900,24616800,40414900,111477600,299686900
2025-03-19,54385400,19185500,24955700,39442900,111993800,273426200
2025-03-20,48862900,18470500,19981500,38921100,99028300,248829700
2025-03-21,94127800,39675900,29882100,60056900,132728700,266498500
2025-03-24,44299500,21004500,18742800,41625400,169079900,228452500
2025-03-25,34493600,15775000,13841600,31171200,150361500,167447200
2025-03-26,34466100,16108400,22498000,32855300,153629800,293463300
2025-03-27,37094800,13766800,21571200,27317700,162572100,236902100
2025-03-28,39818600,21632000,34866500,52548200,123809400,229872500
2025-03-31,65299300,35184700,33591600,63547600,134008900,299212700
2025-04-01,36412700,19689500,20111400,41267300,146486900,222614000
2025-04-02,35905900,16092600,17113300,53679200,212787800,220601200
2025-04-03,103419000,30198000,28416100,95553600,136174300,338769400
2025-04-04,125910900,49209900,39832200,123159400,181229400,532273800
2025-04-07,160466300,50425000,47823000,109327100,183453800,611041300
2025-04-08,120859500,35868900,35304400,87710400,171603500,476243400
2025-04-09,184395900,50199700,46479500,116804300,219433400,612918300
2025-04-10,121880000,38024400,35270500,68302000,181722600,437812400
2025-04-11,87435900,23839200,22582000,50594300,128948100,313417300
2025-04-14,101352900,19251200,18255900,48002500,100135200,264705000
2025-04-15,51343900,17199900,15690800,43642000,79594300,228966900
2025-04-16,59732400,21967800,16921500,51875300,112378700,397016900
2025-04-17,52164700,21120200,19513400,44726500,83404800,292517500
2025-04-21,46742500,20807300,16147800,48126100,97768000,288501100
2025-04-22,52976400,19485000,15910300,56607200,120858500,241004800
2025-04-23,52929200,20545500,18575700,63470100,150381900,247526000
2025-04-24,47311000,22232300,30787500,43763200,94464200,220815000
2025-04-25,38222300,18973200,35148100,36414300,167560700,251064700
2025-04-28,38743100,16579400,20871200,33224700,151731800,207708500
2025-04-29,36827600,14974000,15955200,41667300,108906600,170444300
2025-04-30,52286500,36461100,20639500,55176500,128961100,235044600
2025-05-01,57365700,58938100,21904300,74266000,99659000,236121500
2025-05-02,101010600,30757400,16844900,77903500,114454700,190194800
2025-05-05,69018500,20136100,15309300,35217500,94618900,133163200
2025-05-06,51216500,15104200,10691900,29314100,76715800,158525600
2025-05-07,68536700,23295300,78729800,43948600,71592600,206758800
2025-05-08,50478900,23491300,38387500,41043600,97539400,198428100
2025-05-09,36453900,15324200,22871000,29663100,132387800,132972200
2025-05-12,63775800,22821900,31884900,75205000,112826700,225023300
2025-05-13,51909300,23618800,24944300,56193700,136992600,330430100
2025-05-14,49325800,19902800,31769200,38492100,136997300,281180800
2025-05-15,45029500,21992300,22717600,64347300,97882600,226632600
2025-05-16,54737900,23849800,36271400,43318500,95895700,226542500
2025-05-19,46140500,21336500,21374700,34314800,88869900,193154600
2025-05-20,42496600,15441800,33563300,29470400,131715500,161514200
2025-05-21,59211800,19216900,45567600,42460900,102354800,270608700
2025-05-22,46742400,18025600,45024100,38938900,97113400,187344000
2025-05-23,78432900,16883500,24963600,33393500,84654800,198821300
2025-05-27,56288500,20974300,24341300,34892000,120146400,192953600
2025-05-28,45339700,17086300,25999200,28549800,91404300,304021100
2025-05-29,51396800,13974800,21174700,34650000,88087800,369241900
2025-05-30,70819900,34770500,36258300,51679400,123474900,333170900
2025-06-02,35423300,16626500,24742900,29113300,81873800,197663100
2025-06-03,46381600,15743800,25386700,33139100,99324500,225578800
2025-06-04,43604000,14162700,18508700,29915600,98912100,167120800
2025-06-05,55126100,20131700,25375400,51864200,287499800,231397900
2025-06-06,46607700,15285600,22258100,39832500,164747700,153986200
2025-06-09,72862600,16469900,18817600,38102500,140908900,185114500
2025-06-10,54672600,15375900,32908000,31303300,151256500,155881900
2025-06-11,60989900,16399200,18994400,39326000,122611400,167694000
2025-06-12,43904600,18950600,17345900,27640000,105127500,162365000
2025-06-13,51447300,16814500,20873200,29337800,128964300,180820600
2025-06-16,43020700,15626100,18132500,33284200,83925900,183133700
2025-06-17,38856200,15414100,17656100,32086300,88282700,139108000
2025-06-18,45394700,17526500,32531800,44360500,95137700,161494100
2025-06-20,96813500,37576200,55402600,75350700,108688000,242956200
2025-06-23,55814300,24864000,36975600,37311700,190716800,154308900
2025-06-24,54064000,22305600,27310300,38378800,114736200,187566100
2025-06-25,39525700,17495100,23627400,31755700,119845100,269146500
2025-06-26,50799100,21578900,25909100,50480800,80440900,198145700
2025-06-27,73188600,34539200,74053100,119217100,89067000,263234500
2025-06-30,91912800,28369000,43964600,58887800,76695100,194580300
2025-07-01,78788900,19945400,25778500,39256800,145085700,213143600
2025-07-02,67941800,16319600,19325900,30894200,119483700,171224100
2025-07-03,34955800,13984800,13287400,29632400,58042300,143716100
2025-07-07,50229000,13981600,20991400,36604100,131177900,140139000
2025-07-08,42848900,11846600,24108600,45692000,103246700,138133000
2025-07-09,48749400,18659500,31288000,38155100,75586800,183656400
2025-07-10,44443600,16492100,24693700,30370600,104365300,167704100
2025-07-11,39765800,16459500,23975700,50518300,79236400,193633300
2025-07-14,38840100,12058800,20990400,35702600,78043400,136975800
2025-07-15,42296300,14927200,23911600,34907300,77556300,230627400
2025-07-16,47490500,15154400,21152600,39535900,97284800,158831500
2025-07-17,48068100,17503100,21654400,31855800,73922900,160841100
2025-07-18,48974600,21209700,21033400,37833800,94255000,146456400
2025-07-21,51377400,14066800,24665000,40297600,75768800,123126100
2025-07-22,46404100,13868600,26212900,37483700,77370400,193114300
2025-07-23,46989300,16396600,34068100,28294900,92553800,154082200
2025-07-24,46022600,16107000,45252100,42902300,156966000,128984600
2025-07-25,40268800,19125700,31101800,28712100,148227000,122316800
2025-07-28,37858000,14308000,25553500,26300100,112673800,140023500
2025-07-29,51411700,16469200,31891600,33716200,87358900,154077500
2025-07-30,45512500,26380400,21150500,32993300,83931900,174312200
2025-07-31,80698400,51617300,27852000,104357300,85270900,221685400
2025-08-01,104434500,28977600,21236700,122258800,89121400,204529000
2025-08-04,75109300,25349000,23386000,77890100,78683900,148174600
2025-08-05,44155100,19171600,19010200,51505100,57961300,156407600
2025-08-06,108483100,21355700,15383700,54823000,78523600,137192300
2025-08-07,90224800,16079100,14660600,40603500,66658700,151878400
2025-08-08,113854000,15531000,24379900,32970500,91200300,123396700
2025-08-11,61806100,20194400,16690200,31646200,105320200,138323200
2025-08-12,55626200,18667000,19854000,37185800,80522100,145485700
2025-08-13,69878500,19619200,19573000,36508300,67838900,179871700
2025-08-14,51916300,20269100,17777100,61545800,75000700,129554000
2025-08-15,56038700,25213300,21111400,39649200,74319800,156602200
2025-08-18,37476200,23760600,13000200,25248900,56956600,132008000
2025-08-19,39402600,21481000,13476600,29891000,75956000,185229200
2025-08-20,42263900,27723000,13971700,36604300,77481800,215142700
2025-08-21,30621200,18443300,11768900,32140500,55744400,140040900
2025-08-22,42477800,24324200,25723700,37315300,94016300,172789400
2025-08-25,30983100,21638600,22788800,22633700,86670000,163012800
2025-08-26,54575100,30835700,23051000,26105400,76651600,168688200
2025-08-27,31259500,17277900,15249000,21254500,65519000,235518900
2025-08-28,38074700,18015600,20915700,33679600,67903200,281787800
2025-08-29,39418400,20961600,24682200,26199200,81145700,243257900
2025-09-02,44075600,18128000,28900100,38843900,58392000,231164900
2025-09-03,66427800,16345100,72250300,29223100,88733300,164424900
2025-09-04,47549400,15509500,32196000,59391800,60711000,141670100
2025-09-05,54870400,31994800,26127700,36721800,108989800,224441400
2025-09-08,48999500,16771000,23128800,33947100,75208300,163769100
2025-09-09,66313900,14410500,22854800,27033800,53816000,157548400
2025-09-10,83440800,21611800,19990100,60907700,72121700,226852000
2025-09-11,50208600,18881600,21308600,37485600,103756000,151159300
2025-09-12,55824200,23624900,14536600,38496200,168156400,124911000
2025-09-15,42699500,17143800,29935200,33243300,163823700,147061600
2025-09-16,63421100,19711900,24493500,38203900,104285700,140737800
2025-09-17,46508000,15816600,20491300,42815200,106133500,211843800
2025-09-18,44249600,18913700,21166400,37931700,90454500,191763300
2025-09-19,163741300,52474100,41616800,97943200,93131000,237182100
2025-09-22,105517400,20009300,20079000,45914500,97108800,269637000
2025-09-23,60275200,19799600,17521100,70956200,83422700,192559600
2025-09-24,42303700,13533700,16958500,49509000,93133600,143564100
2025-09-25,55202100,15786500,17379800,52226300,96746400,191586700
2025-09-26,46076300,16213100,16594600,41650100,101628200,148573700
2025-09-29,40127700,17617800,23157200,44259200,79491500,193063500
2025-09-30,37704300,19728200,22541200,48396400,74358000,236981000
2025-10-01,48713900,22632300,23967700,43933800,98122300,173844900
2025-10-02,42630200,21222900,20657500,41258600,137009000,136805800
2025-10-03,49107000,15104200,19935800,43572100,132772600,137340500
